uid,nickname,action,date,title
5328793807,asap_delivery,создал заявку Москва Анталия 2023-04-07,2023-4-3 22:29:35,07 апреля из Москвы в Анталию МаршрутМоскваАнталья Тип посылки личные вещи   документы   лекарства   не запрещенные детское питание смесикаши пюре сноуборд  лыжи  Габариты пакетыкоробкиупаковкиВес до 96 кгМоя локация Кемер ЧамьюваВознаграждение  
5328793807,asap_delivery,переход в,2023-4-3 22:29:45,Могу доставить
5328793807,asap_delivery,выбор города отправки Анталия,2023-4-3 22:29:49,
5328793807,asap_delivery,выбор города доставки Москва,2023-4-3 22:29:53,
5328793807,asap_delivery,указал дату,2023-4-3 22:29:57,20230412
5328793807,asap_delivery,ввел описание,2023-4-3 22:30:13,12 апреля из Анталии в Москву  МаршрутМоскваАнтальяМосква Тип посылки личные вещи   документы   лекарства   не запрещенные детское питание смесикаши пюре сноуборд  лыжи  Габариты пакетыкоробкиупаковкиВес до 96 кгМоя локация Кемер ЧамьюваВознаграждение 
5328793807,asap_delivery,ввел контакт ,2023-4-3 22:30:16,
5328793807,asap_delivery,создал заявку Анталия Москва 2023-04-12,2023-4-3 22:30:19,12 апреля из Анталии в Москву  МаршрутМоскваАнтальяМосква Тип посылки личные вещи   документы   лекарства   не запрещенные детское питание смесикаши пюре сноуборд  лыжи  Габариты пакетыкоробкиупаковкиВес до 96 кгМоя локация Кемер ЧамьюваВознаграждение  
5328793807,asap_delivery,переход в,2023-4-3 22:30:40,Могу доставить
5328793807,asap_delivery,выбор города отправки Москва,2023-4-3 22:30:50,
5328793807,asap_delivery,выбор города доставки Санкт-Петербург,2023-4-3 22:30:54,
5328793807,asap_delivery,указал дату,2023-4-3 22:30:56,20230426
5328793807,asap_delivery,переход в,2023-4-3 22:30:59,Могу доставить
5328793807,asap_delivery,выбор города отправки Москва,2023-4-3 22:31:4,
5328793807,asap_delivery,выбор города доставки Стамбул,2023-4-3 22:31:10,
5328793807,asap_delivery,указал дату,2023-4-3 22:31:12,20230408
5328793807,asap_delivery,ввел описание,2023-4-3 22:31:26,Здравствуйте Вылет из Москвы в Стамбул 8 апреляВозьму грузДокументы Итд
5328793807,asap_delivery,ввел контакт ,2023-4-3 22:31:28,79261227387 ЛАУРА 79295228098 ФАТИМАПИСАТЬ НА ВАТСАП
5328793807,asap_delivery,создал заявку Москва Стамбул 2023-04-08,2023-4-3 22:31:33,Здравствуйте Вылет из Москвы в Стамбул 8 апреляВозьму грузДокументы Итд 79261227387 ЛАУРА 79295228098 ФАТИМАПИСАТЬ НА ВАТСАП
5328793807,asap_delivery,переход в,2023-4-3 22:31:48,Могу доставить
5328793807,asap_delivery,переход в,2023-4-3 22:32:27,Могу доставить
5328793807,asap_delivery,выбор города отправки Стамбул,2023-4-3 22:32:41,
5328793807,asap_delivery,выбор города доставки Москва,2023-4-3 22:32:45,
5328793807,asap_delivery,указал дату,2023-4-3 22:32:49,20230406
5328793807,asap_delivery,ввел описание,2023-4-3 22:33:2,Формируется груз на эти даты Беру к перевозке Дайсонгаджеты телефоны карты Есть  места для питомцев салон багаж
5328793807,asap_delivery,ввел контакт ,2023-4-3 22:33:9,  905319662420
5328793807,asap_delivery,создал заявку Стамбул Москва 2023-04-06,2023-4-3 22:33:14,Формируется груз на эти даты Беру к перевозке Дайсонгаджеты телефоны карты Есть  места для питомцев салон багаж   905319662420
5328793807,asap_delivery,переход в,2023-4-3 22:33:16,Могу доставить
5328793807,asap_delivery,выбор города отправки Москва,2023-4-3 22:33:42,
5328793807,asap_delivery,выбор города доставки Стамбул,2023-4-3 22:33:48,
5328793807,asap_delivery,указал дату,2023-4-3 22:33:51,20230408
5328793807,asap_delivery,ввел описание,2023-4-3 22:33:57,Формируется груз на эти даты Беру к перевозке Дайсонгаджеты телефоны карты Есть  места для питомцев салон багаж
5328793807,asap_delivery,ввел контакт ,2023-4-3 22:34:3,  905319662420
5328793807,asap_delivery,создал заявку Москва Стамбул 2023-04-08,2023-4-3 22:34:9,Формируется груз на эти даты Беру к перевозке Дайсонгаджеты телефоны карты Есть  места для питомцев салон багаж   905319662420
5328793807,asap_delivery,переход в,2023-4-3 22:34:20,Могу доставить
5328793807,asap_delivery,выбор города отправки Стамбул,2023-4-3 22:34:25,
5328793807,asap_delivery,выбор города доставки Москва,2023-4-3 22:34:28,
5328793807,asap_delivery,указал дату,2023-4-3 22:34:30,20230408
5328793807,asap_delivery,ввел описание,2023-4-3 22:34:33,8 Апреля         Стамбул Москва Привезу ваши вещи и документы лекарства текстиль телефон могу купить  Золото купить что то из  и тд Багаж до 80 кг Оплата при получении 
5328793807,asap_delivery,ввел контакт ,2023-4-3 22:34:38,002
5328793807,asap_delivery,создал заявку Стамбул Москва 2023-04-08,2023-4-3 22:34:45,8 Апреля         Стамбул Москва Привезу ваши вещи и документы лекарства текстиль телефон могу купить  Золото купить что то из  и тд Багаж до 80 кг Оплата при получении  002
5328793807,asap_delivery,переход в,2023-4-3 22:34:58,Могу доставить
5328793807,asap_delivery,выбор города отправки Москва,2023-4-3 22:35:5,
5328793807,asap_delivery,выбор города доставки Стамбул,2023-4-3 22:35:10,
5328793807,asap_delivery,указал дату,2023-4-3 22:35:14,20230406
5328793807,asap_delivery,ввел описание,2023-4-3 22:35:24,Принимаю заказы на перевозку  документы карты ключи  деньги личные вещи парфюм  лекарстваОплата при полученииВыкуп из Дьюти Фри по предоплате Отправлю СДЭК  Почта РоссииВознаграждение 
5328793807,asap_delivery,ввел контакт ,2023-4-3 22:35:29,86
5328793807,asap_delivery,создал заявку Москва Стамбул 2023-04-06,2023-4-3 22:35:33,Принимаю заказы на перевозку  документы карты ключи  деньги личные вещи парфюм  лекарстваОплата при полученииВыкуп из Дьюти Фри по предоплате Отправлю СДЭК  Почта РоссииВознаграждение  86
5328793807,asap_delivery,переход в,2023-4-3 22:35:37,Могу доставить
5328793807,asap_delivery,выбор города отправки Стамбул,2023-4-3 22:35:48,
5328793807,asap_delivery,выбор города доставки Москва,2023-4-3 22:35:53,
5328793807,asap_delivery,указал дату,2023-4-3 22:35:56,20230413
5328793807,asap_delivery,ввел описание,2023-4-3 22:36:4,Принимаю заказы на перевозку  документы карты ключи  деньги личные вещи парфюм  лекарстваОплата при полученииВыкуп из Дьюти Фри по предоплате Отправлю СДЭК  Почта РоссииВознаграждение 
